2107	1	12	36
2106	1	12	37
2105	1	12	38
2104	1	12	39
2103	1	12	40
2102	1	12	41
2101	1	12	42
2100	1	12	43
2099	1	12	44
2098	1	12	45
2097	1	12	46
2096	1	12	47
2095	1	12	48
2094	1	12	49
2093	1	12	50
2092	1	12	51
2091	1	12	52
2090	1	12	53
2089	1	12	54
2088	1	12	55
2087	1	12	56
2086	1	12	57
2085	1	12	58
2084	1	12	59
2083	1	12	60
2082	1	12	61
2081	1	12	62
2080	1	12	63
2079	1	13	0
2078	1	13	1
2077	1	13	2
2076	1	13	3
2075	1	13	4
2074	1	13	5
2073	1	13	6
2072	1	13	7
2071	1	13	8
2070	1	13	9
2069	1	13	10
2068	1	13	11
2067	1	13	12
2066	1	13	13
2065	1	13	14
2064	1	13	15
2063	1	13	16
2062	1	13	17
2061	1	13	18
2060	1	13	19
2059	1	13	20
2058	1	13	21
2057	1	13	22
2056	1	13	23
2055	1	13	24
2054	1	13	25
2053	1	13	26
2052	1	13	27
2051	1	13	28
2050	1	13	29
2049	1	13	30
2048	1	13	31
2047	1	13	32
2046	1	13	33
2045	1	13	34
2044	1	13	35
2043	1	13	36
2042	1	13	37
2041	1	13	38
2040	1	13	39
2039	1	13	40
2038	1	13	41
2037	1	13	42
2036	1	13	43
2035	1	13	44
2034	1	13	45
2033	1	13	46
2032	1	13	47
2031	1	13	48
2030	1	13	49
2029	1	13	50
2028	1	13	51
2027	1	13	52
2026	1	13	53
2025	1	13	54
2024	1	13	55
2023	1	13	56
2022	1	13	57
2021	1	13	58
2020	1	13	59
2019	1	13	60
2018	1	13	61
2017	1	13	62
2016	1	13	63
2015	1	14	0
2014	1	14	1
2013	1	14	2
2012	1	14	3
2011	1	14	4
2010	1	14	5
2009	1	14	6
2008	1	14	7
2007	1	14	8
2006	1	14	9
2005	1	14	10
2004	1	14	11
2003	1	14	12
2002	1	14	13
2001	1	14	14
2000	1	14	15
1999	1	14	16
1998	1	14	17
1997	1	14	18
1996	1	14	19
1995	1	14	20
1994	1	14	21
1993	1	14	22
1992	1	14	23
1991	1	14	24
1990	1	14	25
1989	1	14	26
1988	1	14	27
1987	1	14	28
1986	1	14	29
1985	1	14	30
1984	1	14	31
1983	1	14	32
1982	1	14	33
1981	1	14	34
1980	1	14	35
1979	1	14	36
1978	1	14	37
1977	1	14	38
1976	1	14	39
1975	1	14	40
1974	1	14	41
1973	1	14	42
1972	1	14	43
1971	1	14	44
1970	1	14	45
1969	1	14	46
1968	1	14	47
1967	1	14	48
1966	1	14	49
1965	1	14	50
1964	1	14	51
1963	1	14	52
1962	1	14	53
1961	1	14	54
1960	1	14	55
1959	1	14	56
1958	1	14	57
1957	1	14	58
1956	1	14	59
1955	1	14	60
1954	1	14	61
1953	1	14	62
1952	1	14	63
1951	1	15	0
1950	1	15	1
1949	1	15	2
1948	1	15	3
1947	1	15	4
1946	1	15	5
1945	1	15	6
1944	1	15	7
1943	1	15	8
1942	1	15	9
1941	1	15	10
1940	1	15	11
1939	1	15	12
1938	1	15	13
1937	1	15	14
1936	1	15	15
1935	1	15	16
1934	1	15	17
1933	1	15	18
1932	1	15	19
1931	1	15	20
1930	1	15	21
1929	1	15	22
1928	1	15	23
1927	1	15	24
1926	1	15	25
1925	1	15	26
1924	1	15	27
1923	1	15	28
1922	1	15	29
1921	1	15	30
1920	1	15	31
1919	1	15	32
1918	1	15	33
1917	1	15	34
1916	1	15	35
1915	1	15	36
1914	1	15	37
1913	1	15	38
1912	1	15	39
1911	1	15	40
1910	1	15	41
1909	1	15	42
1908	1	15	43
1907	1	15	44
1906	1	15	45
1905	1	15	46
1904	1	15	47
1903	1	15	48
1902	1	15	49
1901	1	15	50
1900	1	15	51
1899	1	15	52
1898	1	15	53
1897	1	15	54
1896	1	15	55
1895	1	15	56
1894	1	15	57
1893	1	15	58
1892	1	15	59
1891	1	15	60
1890	1	15	61
1889	1	15	62
1888	1	15	63
1887	1	16	0
1886	1	16	1
1885	1	16	2
1884	1	16	3
1883	1	16	4
1882	1	16	5
1881	1	16	6
1880	1	16	7
1879	1	16	8
1878	1	16	9
1877	1	16	10
1876	1	16	11
1875	1	16	12
1874	1	16	13
1873	1	16	14
1872	1	16	15
1871	1	16	16
1870	1	16	17
1869	1	16	18
1868	1	16	19
1867	1	16	20
1866	1	16	21
1865	1	16	22
1864	1	16	23
1863	1	16	24
1862	1	16	25
1861	1	16	26
1860	1	16	27
1859	1	16	28
1858	1	16	29
1857	1	16	30
1856	1	16	31
1855	1	16	32
1854	1	16	33
1853	1	16	34
1852	1	16	35
1851	1	16	36
1850	1	16	37
1849	1	16	38
1848	1	16	39
1847	1	16	40
1846	1	16	41
1845	1	16	42
1844	1	16	43
1843	1	16	44
1842	1	16	45
1841	1	16	46
1840	1	16	47
1839	1	16	48
1838	1	16	49
1837	1	16	50
1836	1	16	51
1835	1	16	52
1834	1	16	53
1833	1	16	54
1832	1	16	55
1831	1	16	56
1830	1	16	57
1829	1	16	58
1828	1	16	59
1827	1	16	60
1826	1	16	61
1825	1	16	62
1824	1	16	63
1823	1	17	0
1822	1	17	1
1821	1	17	2
1820	1	17	3
1819	1	17	4
1818	1	17	5
1817	1	17	6
1816	1	17	7
1815	1	17	8
1814	1	17	9
1813	1	17	10
1812	1	17	11
1811	1	17	12
1810	1	17	13
1809	1	17	14
1808	1	17	15
1807	1	17	16
1806	1	17	17
1805	1	17	18
1804	1	17	19
1803	1	17	20
1802	1	17	21
1801	1	17	22
1800	1	17	23
1799	1	17	24
1798	1	17	25
1797	1	17	26
1796	1	17	27
1795	1	17	28
1794	1	17	29
1793	1	17	30
1792	1	17	31
1791	1	17	32
1790	1	17	33
1789	1	17	34
1788	1	17	35
1787	1	17	36
1786	1	17	37
1785	1	17	38
1784	1	17	39
1783	1	17	40
1782	1	17	41
1781	1	17	42
1780	1	17	43
1779	1	17	44
1778	1	17	45
1777	1	17	46
1776	1	17	47
1775	1	17	48
1774	1	17	49
1773	1	17	50
1772	1	17	51
1771	1	17	52
1770	1	17	53
1769	1	17	54
1768	1	17	55
1767	1	17	56
1766	1	17	57
1765	1	17	58
1764	1	17	59
1763	1	17	60
1762	1	17	61
1761	1	17	62
1760	1	17	63
1759	1	18	0
1758	1	18	1
1757	1	18	2
1756	1	18	3
1755	1	18	4
1754	1	18	5
1753	1	18	6
1752	1	18	7
1751	1	18	8
1750	1	18	9
1749	1	18	10
1748	1	18	11
1747	1	18	12
1746	1	18	13
1745	1	18	14
1744	1	18	15
1743	1	18	16
1742	1	18	17
1741	1	18	18
1740	1	18	19
1739	1	18	20
1738	1	18	21
1737	1	18	22
1736	1	18	23
1735	1	18	24
1734	1	18	25
1733	1	18	26
1732	1	18	27
1731	1	18	28
1730	1	18	29
1729	1	18	30
1728	1	18	31
11832	1	18	32
11833	1	18	33
11834	1	18	34
11835	1	18	35
11836	1	18	36
11837	1	18	37
11838	1	18	38
11839	1	18	39
11840	1	18	40
11841	1	18	41
11842	1	18	42
11843	1	18	43
11844	1	18	44
11845	1	18	45
11846	1	18	46
11847	1	18	47
11848	1	18	48
11849	1	18	49
11850	1	18	50
11851	1	18	51
11852	1	18	52
11853	1	18	53
11854	1	18	54
11855	1	18	55
11856	1	18	56
11857	1	18	57
11858	1	18	58
11859	1	18	59
11860	1	18	60
11861	1	18	61
11862	1	18	62
11863	1	18	63
1727	2	4	0
4799	2	4	1
1726	2	4	2
4798	2	4	3
1725	2	4	4
4797	2	4	5
1724	2	4	6
4796	2	4	7
1723	2	4	8
4795	2	4	9
1722	2	4	10
4794	2	4	11
1721	2	4	12
4793	2	4	13
1720	2	4	14
4792	2	4	15
1719	2	4	16
4791	2	4	17
1718	2	4	18
4790	2	4	19
1717	2	4	20
4789	2	4	21
1716	2	4	22
4788	2	4	23
1715	2	4	24
4787	2	4	25
1714	2	4	26
4786	2	4	27
1713	2	4	28
4785	2	4	29
1712	2	4	30
4784	2	4	31
8255	2	4	32
8254	2	4	33
8253	2	4	34
8252	2	4	35
8251	2	4	36
8250	2	4	37
8249	2	4	38
8248	2	4	39
8247	2	4	40
8246	2	4	41
8245	2	4	42
8244	2	4	43
8243	2	4	44
8242	2	4	45
8241	2	4	46
8240	2	4	47
8239	2	4	48
8238	2	4	49
8237	2	4	50
8236	2	4	51
8235	2	4	52
8234	2	4	53
8233	2	4	54
8232	2	4	55
8231	2	4	56
8230	2	4	57
8229	2	4	58
8228	2	4	59
8227	2	4	60
8226	2	4	61
8225	2	4	62
8224	2	4	63
1711	2	5	0
4783	2	5	1
1710	2	5	2
4782	2	5	3
1709	2	5	4
4781	2	5	5
1708	2	5	6
4780	2	5	7
1707	2	5	8
4779	2	5	9
1706	2	5	10
4778	2	5	11
1705	2	5	12
4777	2	5	13
1704	2	5	14
4776	2	5	15
1703	2	5	16
4775	2	5	17
1702	2	5	18
4774	2	5	19
1701	2	5	20
4773	2	5	21
1700	2	5	22
4772	2	5	23
1699	2	5	24
4771	2	5	25
1698	2	5	26
4770	2	5	27
1697	2	5	28
4769	2	5	29
1696	2	5	30
4768	2	5	31
8223	2	5	32
8222	2	5	33
8221	2	5	34
8220	2	5	35
8219	2	5	36
8218	2	5	37
8217	2	5	38
8216	2	5	39
8215	2	5	40
8214	2	5	41
8213	2	5	42
8212	2	5	43
8211	2	5	44
8210	2	5	45
8209	2	5	46
8208	2	5	47
8207	2	5	48
8206	2	5	49
8205	2	5	50
8204	2	5	51
8203	2	5	52
8202	2	5	53
8201	2	5	54
8200	2	5	55
8199	2	5	56
8198	2	5	57
8197	2	5	58
8196	2	5	59
8195	2	5	60
8194	2	5	61
8193	2	5	62
8192	2	5	63
1695	2	6	0
4767	2	6	1
1694	2	6	2
4766	2	6	3
1693	2	6	4
4765	2	6	5
1692	2	6	6
4764	2	6	7
1691	2	6	8
4763	2	6	9
1690	2	6	10
4762	2	6	11
1689	2	6	12
4761	2	6	13
1688	2	6	14
4760	2	6	15
1687	2	6	16
4759	2	6	17
1686	2	6	18
4758	2	6	19
1685	2	6	20
4757	2	6	21
1684	2	6	22
4756	2	6	23
1683	2	6	24
4755	2	6	25
1682	2	6	26
4754	2	6	27
1681	2	6	28
4753	2	6	29
1680	2	6	30
4752	2	6	31
8191	2	6	32
8190	2	6	33
8189	2	6	34
8188	2	6	35
8187	2	6	36
8186	2	6	37
8185	2	6	38
8184	2	6	39
8183	2	6	40
8182	2	6	41
8181	2	6	42
8180	2	6	43
8179	2	6	44
8178	2	6	45
8177	2	6	46
8176	2	6	47
8175	2	6	48
8174	2	6	49
8173	2	6	50
8172	2	6	51
8171	2	6	52
8170	2	6	53
8169	2	6	54
8168	2	6	55
8167	2	6	56
8166	2	6	57
8165	2	6	58
8164	2	6	59
8163	2	6	60
8162	2	6	61
8161	2	6	62
8160	2	6	63
1679	2	7	0
4751	2	7	1
1678	2	7	2
4750	2	7	3
1677	2	7	4
4749	2	7	5
1676	2	7	6
4748	2	7	7
1675	2	7	8
4747	2	7	9
1674	2	7	10
4746	2	7	11
1673	2	7	12
4745	2	7	13
1672	2	7	14
4744	2	7	15
1671	2	7	16
4743	2	7	17
1670	2	7	18
4742	2	7	19
1669	2	7	20
4741	2	7	21
1668	2	7	22
4740	2	7	23
1667	2	7	24
4739	2	7	25
1666	2	7	26
4738	2	7	27
1665	2	7	28
4737	2	7	29
1664	2	7	30
4736	2	7	31
8159	2	7	32
8158	2	7	33
8157	2	7	34
8156	2	7	35
8155	2	7	36
8154	2	7	37
8153	2	7	38
8152	2	7	39
8151	2	7	40
8150	2	7	41
8149	2	7	42
8148	2	7	43
8147	2	7	44
8146	2	7	45
8145	2	7	46
8144	2	7	47
8143	2	7	48
8142	2	7	49
8141	2	7	50
8140	2	7	51
8139	2	7	52
8138	2	7	53
8137	2	7	54
8136	2	7	55
8135	2	7	56
8134	2	7	57
8133	2	7	58
8132	2	7	59
8131	2	7	60
8130	2	7	61
8129	2	7	62
8128	2	7	63
1663	2	8	0
4735	2	8	1
1662	2	8	2
4734	2	8	3
1661	2	8	4
4733	2	8	5
1660	2	8	6
4732	2	8	7
1659	2	8	8
4731	2	8	9
1658	2	8	10
4730	2	8	11
1657	2	8	12
4729	2	8	13
1656	2	8	14
4728	2	8	15
1655	2	8	16
4727	2	8	17
1654	2	8	18
4726	2	8	19
1653	2	8	20
4725	2	8	21
1652	2	8	22
4724	2	8	23
1651	2	8	24
4723	2	8	25
1650	2	8	26
4722	2	8	27
1649	2	8	28
4721	2	8	29
1648	2	8	30
4720	2	8	31
8127	2	8	32
8126	2	8	33
8125	2	8	34
8124	2	8	35
8123	2	8	36
8122	2	8	37
8121	2	8	38
8120	2	8	39
8119	2	8	40
8118	2	8	41
8117	2	8	42
8116	2	8	43
8115	2	8	44
8114	2	8	45
8113	2	8	46
8112	2	8	47
8111	2	8	48
8110	2	8	49
8109	2	8	50
8108	2	8	51
8107	2	8	52
8106	2	8	53
8105	2	8	54
8104	2	8	55
8103	2	8	56
8102	2	8	57
8101	2	8	58
8100	2	8	59
8099	2	8	60
8098	2	8	61
8097	2	8	62
8096	2	8	63
1647	2	9	0
4719	2	9	1
1646	2	9	2
4718	2	9	3
1645	2	9	4
4717	2	9	5
1644	2	9	6
4716	2	9	7
1643	2	9	8
4715	2	9	9
1642	2	9	10
4714	2	9	11
1641	2	9	12
4713	2	9	13
1640	2	9	14
4712	2	9	15
1639	2	9	16
4711	2	9	17
1638	2	9	18
4710	2	9	19
1637	2	9	20
4709	2	9	21
1636	2	9	22
4708	2	9	23
1635	2	9	24
4707	2	9	25
1634	2	9	26
4706	2	9	27
1633	2	9	28
4705	2	9	29
1632	2	9	30
4704	2	9	31
8095	2	9	32
8094	2	9	33
8093	2	9	34
8092	2	9	35
8091	2	9	36
8090	2	9	37
8089	2	9	38
8088	2	9	39
8087	2	9	40
8086	2	9	41
8085	2	9	42
8084	2	9	43
8083	2	9	44
8082	2	9	45
8081	2	9	46
8080	2	9	47
8079	2	9	48
8078	2	9	49
8077	2	9	50
8076	2	9	51
8075	2	9	52
8074	2	9	53
8073	2	9	54
8072	2	9	55
8071	2	9	56
8070	2	9	57
8069	2	9	58
8068	2	9	59
8067	2	9	60
8066	2	9	61
8065	2	9	62
8064	2	9	63
1631	2	10	0
4703	2	10	1
1630	2	10	2
4702	2	10	3
1629	2	10	4
4701	2	10	5
1628	2	10	6
4700	2	10	7
1627	2	10	8
4699	2	10	9
1626	2	10	10
4698	2	10	11
1625	2	10	12
4697	2	10	13
1624	2	10	14
4696	2	10	15
1623	2	10	16
4695	2	10	17
1622	2	10	18
4694	2	10	19
1621	2	10	20
4693	2	10	21
1620	2	10	22
4692	2	10	23
1619	2	10	24
4691	2	10	25
1618	2	10	26
4690	2	10	27
1617	2	10	28
4689	2	10	29
1616	2	10	30
4688	2	10	31
8063	2	10	32
8062	2	10	33
8061	2	10	34
8060	2	10	35
8059	2	10	36
8058	2	10	37
8057	2	10	38
8056	2	10	39
8055	2	10	40
8054	2	10	41
8053	2	10	42
8052	2	10	43
8051	2	10	44
8050	2	10	45
8049	2	10	46
8048	2	10	47
8047	2	10	48
8046	2	10	49
8045	2	10	50
8044	2	10	51
8043	2	10	52
8042	2	10	53
8041	2	10	54
8040	2	10	55
8039	2	10	56
8038	2	10	57
8037	2	10	58
8036	2	10	59
8035	2	10	60
8034	2	10	61
8033	2	10	62
8032	2	10	63
1615	2	11	0
4687	2	11	1
1614	2	11	2
4686	2	11	3
1613	2	11	4
4685	2	11	5
1612	2	11	6
4684	2	11	7
1611	2	11	8
4683	2	11	9
1610	2	11	10
4682	2	11	11
1609	2	11	12
4681	2	11	13
1608	2	11	14
4680	2	11	15
1607	2	11	16
4679	2	11	17
1606	2	11	18
4678	2	11	19
1605	2	11	20
4677	2	11	21
1604	2	11	22
4676	2	11	23
1603	2	11	24
4675	2	11	25
1602	2	11	26
4674	2	11	27
1601	2	11	28
4673	2	11	29
1600	2	11	30
4672	2	11	31
8031	2	11	32
8030	2	11	33
8029	2	11	34
8028	2	11	35
8027	2	11	36
8026	2	11	37
8025	2	11	38
8024	2	11	39
8023	2	11	40
8022	2	11	41
8021	2	11	42
8020	2	11	43
8019	2	11	44
8018	2	11	45
8017	2	11	46
8016	2	11	47
8015	2	11	48
8014	2	11	49
8013	2	11	50
8012	2	11	51
8011	2	11	52
8010	2	11	53
8009	2	11	54
8008	2	11	55
8007	2	11	56
8006	2	11	57
8005	2	11	58
8004	2	11	59
8003	2	11	60
8002	2	11	61
8001	2	11	62
8000	2	11	63
1599	2	12	0
4671	2	12	1
1598	2	12	2
4670	2	12	3
1597	2	12	4
4669	2	12	5
1596	2	12	6
4668	2	12	7
1595	2	12	8
4667	2	12	9
1594	2	12	10
4666	2	12	11
1593	2	12	12
4665	2	12	13
1592	2	12	14
4664	2	12	15
1591	2	12	16
4663	2	12	17
1590	2	12	18
4662	2	12	19
1589	2	12	20
4661	2	12	21
1588	2	12	22
4660	2	12	23
1587	2	12	24
4659	2	12	25
1586	2	12	26
4658	2	12	27
1585	2	12	28
4657	2	12	29
1584	2	12	30
4656	2	12	31
7999	2	12	32
7998	2	12	33
7997	2	12	34
7996	2	12	35
7995	2	12	36
7994	2	12	37
7993	2	12	38
7992	2	12	39
7991	2	12	40
7990	2	12	41
7989	2	12	42
7988	2	12	43
7987	2	12	44
7986	2	12	45
7985	2	12	46
7984	2	12	47
7983	2	12	48
7982	2	12	49
7981	2	12	50
7980	2	12	51
7979	2	12	52
7978	2	12	53
7977	2	12	54
7976	2	12	55
7975	2	12	56
7974	2	12	57
7973	2	12	58
7972	2	12	59
7971	2	12	60
7970	2	12	61
7969	2	12	62
7968	2	12	63
1583	2	13	0
4655	2	13	1
1582	2	13	2
4654	2	13	3
1581	2	13	4
4653	2	13	5
1580	2	13	6
4652	2	13	7
1579	2	13	8
4651	2	13	9
1578	2	13	10
4650	2	13	11
1577	2	13	12
4649	2	13	13
1576	2	13	14
4648	2	13	15
1575	2	13	16
4647	2	13	17
1574	2	13	18
4646	2	13	19
1573	2	13	20
4645	2	13	21
1572	2	13	22
4644	2	13	23
1571	2	13	24
4643	2	13	25
1570	2	13	26
4642	2	13	27
1569	2	13	28
4641	2	13	29
1568	2	13	30
4640	2	13	31
7967	2	13	32
7966	2	13	33
7965	2	13	34
7964	2	13	35
7963	2	13	36
7962	2	13	37
7961	2	13	38
7960	2	13	39
7959	2	13	40
7958	2	13	41
7957	2	13	42
7956	2	13	43
7955	2	13	44
7954	2	13	45
7953	2	13	46
7952	2	13	47
7951	2	13	48
7950	2	13	49
7949	2	13	50
7948	2	13	51
7947	2	13	52
7946	2	13	53
7945	2	13	54
7944	2	13	55
7943	2	13	56
7942	2	13	57
7941	2	13	58
7940	2	13	59
7939	2	13	60
7938	2	13	61
7937	2	13	62
7936	2	13	63
1567	2	14	0
4639	2	14	1
1566	2	14	2
4638	2	14	3
1565	2	14	4
4637	2	14	5
1564	2	14	6
4636	2	14	7
1563	2	14	8
4635	2	14	9
1562	2	14	10
4634	2	14	11
1561	2	14	12
4633	2	14	13
1560	2	14	14
4632	2	14	15
1559	2	14	16
4631	2	14	17
1558	2	14	18
4630	2	14	19
1557	2	14	20
4629	2	14	21
1556	2	14	22
4628	2	14	23
1555	2	14	24
4627	2	14	25
1554	2	14	26
4626	2	14	27
1553	2	14	28
4625	2	14	29
1552	2	14	30
4624	2	14	31
7935	2	14	32
7934	2	14	33
7933	2	14	34
7932	2	14	35
7931	2	14	36
7930	2	14	37
7929	2	14	38
7928	2	14	39
7927	2	14	40
7926	2	14	41
7925	2	14	42
7924	2	14	43
7923	2	14	44
7922	2	14	45
7921	2	14	46
7920	2	14	47
7919	2	14	48
7918	2	14	49
7917	2	14	50
7916	2	14	51
7915	2	14	52
7914	2	14	53
7913	2	14	54
7912	2	14	55
7911	2	14	56
7910	2	14	57
7909	2	14	58
7908	2	14	59
7907	2	14	60
7906	2	14	61
7905	2	14	62
7904	2	14	63
1551	2	15	0
4623	2	15	1
1550	2	15	2
4622	2	15	3
1549	2	15	4
4621	2	15	5
1548	2	15	6
4620	2	15	7
1547	2	15	8
4619	2	15	9
1546	2	15	10
4618	2	15	11
1545	2	15	12
4617	2	15	13
1544	2	15	14
4616	2	15	15
1543	2	15	16
4615	2	15	17
1542	2	15	18
4614	2	15	19
1541	2	15	20
4613	2	15	21
1540	2	15	22
4612	2	15	23
1539	2	15	24
4611	2	15	25
1538	2	15	26
4610	2	15	27
1537	2	15	28
4609	2	15	29
1536	2	15	30
4608	2	15	31
7903	2	15	32
7902	2	15	33
7901	2	15	34
7900	2	15	35
7899	2	15	36
7898	2	15	37
7897	2	15	38
7896	2	15	39
7895	2	15	40
7894	2	15	41
7893	2	15	42
7892	2	15	43
7891	2	15	44
7890	2	15	45
7889	2	15	46
7888	2	15	47
7887	2	15	48
7886	2	15	49
7885	2	15	50
7884	2	15	51
7883	2	15	52
7882	2	15	53
7881	2	15	54
7880	2	15	55
7879	2	15	56
7878	2	15	57
7877	2	15	58
7876	2	15	59
7875	2	15	60
7874	2	15	61
7873	2	15	62
7872	2	15	63
1535	2	16	0
4607	2	16	1
1534	2	16	2
4606	2	16	3
1533	2	16	4
4605	2	16	5
1532	2	16	6
4604	2	16	7
1531	2	16	8
4603	2	16	9
1530	2	16	10
4602	2	16	11
1529	2	16	12
4601	2	16	13
1528	2	16	14
4600	2	16	15
1527	2	16	16
4599	2	16	17
1526	2	16	18
4598	2	16	19
1525	2	16	20
4597	2	16	21
1524	2	16	22
4596	2	16	23
1523	2	16	24
4595	2	16	25
1522	2	16	26
4594	2	16	27
1521	2	16	28
4593	2	16	29
1520	2	16	30
4592	2	16	31
7871	2	16	32
7870	2	16	33
7869	2	16	34
7868	2	16	35
7867	2	16	36
7866	2	16	37
7865	2	16	38
7864	2	16	39
7863	2	16	40
7862	2	16	41
7861	2	16	42
7860	2	16	43
7859	2	16	44
7858	2	16	45
7857	2	16	46
7856	2	16	47
7855	2	16	48
7854	2	16	49
7853	2	16	50
7852	2	16	51
7851	2	16	52
7850	2	16	53
7849	2	16	54
7848	2	16	55
7847	2	16	56
7846	2	16	57
7845	2	16	58
7844	2	16	59
7843	2	16	60
7842	2	16	61
7841	2	16	62
7840	2	16	63
1519	2	17	0
4591	2	17	1
1518	2	17	2
4590	2	17	3
1517	2	17	4
4589	2	17	5
1516	2	17	6
4588	2	17	7
1515	2	17	8
4587	2	17	9
1514	2	17	10
4586	2	17	11
1513	2	17	12
4585	2	17	13
1512	2	17	14
4584	2	17	15
1511	2	17	16
4583	2	17	17
1510	2	17	18
